STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2021,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,6148.0,A,Annual,Western & Central Africa,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2021,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,28069.0,A,Annual,Arab World,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IND,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2013,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,405.0,A,Annual,India,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRQ,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2013,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,1882.0,A,Annual,Iraq,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2007,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,6911.0,A,Annual,Afghanistan,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2007,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,472.0,A,Annual,Algeria,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AGO,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2007,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,25.0,A,Annual,Angola,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,25.0,A,Annual,Senegal,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KEN,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2012,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,29.0,A,Annual,Kenya,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SYR,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,66066.0,A,Annual,Syrian Arab Republic,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,THA,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,68.0,A,Annual,Thailand,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUN,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,50.0,A,Annual,Tunisia,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MOZ,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2016,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,55.0,A,Annual,Mozambique,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MMR,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2016,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,118.0,A,Annual,Myanmar,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2000,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,55227.0,A,Annual,Early-demographic dividend,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MOZ,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,30.0,A,Annual,Mozambique,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MMR,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,187.0,A,Annual,Myanmar,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLI,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2010,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,28.0,A,Annual,Mali,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUN,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2016,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,71.0,A,Annual,Tunisia,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUR,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2016,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,1421.0,A,Annual,Türkiye,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UKR,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2016,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,697.0,A,Annual,Ukraine,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PHL,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2017,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,1623.0,A,Annual,Philippines,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RUS,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2017,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,53.0,A,Annual,Russian Federation,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CAF,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,48.0,A,Annual,Central African Republic,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COL,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,202.0,A,Annual,Colombia,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COD,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,324.0,A,Annual,"Congo, Dem. Rep.",Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NER,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2013,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,31.0,A,Annual,Niger,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NGA,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2013,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,1629.0,A,Annual,Nigeria,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAK,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2013,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,1817.0,A,Annual,Pakistan,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CAF,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2012,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,45.0,A,Annual,Central African Republic,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COL,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2012,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,211.0,A,Annual,Colombia,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IND,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2006,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,1373.0,A,Annual,India,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRN,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2006,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,52.0,A,Annual,"Iran, Islamic Rep.",Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRQ,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2006,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,3928.0,A,Annual,Iraq,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISR,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2006,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,465.0,A,Annual,Israel,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2005,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,4255.0,A,Annual,Early-demographic dividend,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MMR,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2012,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,702.0,A,Annual,Myanmar,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NGA,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2012,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,811.0,A,Annual,Nigeria,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUR,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2013,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,20.0,A,Annual,Türkiye,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IND,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2016,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,637.0,A,Annual,India,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRN,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2016,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,22.0,A,Annual,"Iran, Islamic Rep.",Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRQ,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2016,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,9630.0,A,Annual,Iraq,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2008,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,21.0,A,Annual,"Yemen, Rep.",Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLI,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2016,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,97.0,A,Annual,Mali,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,YEM,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2015,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,7720.0,A,Annual,"Yemen, Rep.",Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUR,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2006,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,225.0,A,Annual,Türkiye,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UGA,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2006,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,198.0,A,Annual,Uganda,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MMR,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2010,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,150.0,A,Annual,Myanmar,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2001,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,6442.0,A,Annual,Early-demographic dividend,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ETH,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,51.0,A,Annual,Ethiopia,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NGA,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,3819.0,A,Annual,Nigeria,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAK,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2014,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,3154.0,A,Annual,Pakistan,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CAF,WB_WDI_VC_BTL_DETH,_T,_T,_T,DT,_Z,_Z,_Z,2010,_Z,COUNT,2,WB_WDI,P1Y,Battle-related deaths (number of people),0,WB_WDI,PU,47.0,A,Annual,Central African Republic,Battle-related deaths (number of people),Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
